nomor;mxid_cmp_d3d1;lq45_cmp_d3d1;hsce_cmp_d3d1;usd_cmp_d3d1;mxidlarge_cmp_d3d1;mxidfin_cmp_d3d1;klse_cmp_d3d1;masiaem_cmp_d3d1;mxidscl_cmp_d3d1;mxapj_cmp_d3d1;kospi_cmp_d3d1;mxidmid_cmp_d3d1;yenidr_cmp_d3d1;set_cmp_d3d1;djia_cmp_d3d1;mxasj_cmp_d3d1;gbpidr_cmp_d3d1;as51_cmp_d3d1;mxap_cmp_d3d1;mxwd_cmp_d3d1;sp500_cmp_d3d1;hsi_cmp_d3d1;twse_cmp_d3d1;smi_cmp_d3d1;as30_cmp_d3d1;cac40_cmp_d3d1;msciw_cmp_d3d1;ftse_cmp_d3d1;nikkei225_cmp_d3d1;msciem_cmp_d3d1;ibex_cmp_d3d1;omx_cmp_d3d1;stoxx_cmp_d3d1;nasdaq_cmp_d3d1;topix_cmp_d3d1;dax_cmp_d3d1;pcomp_cmp_d3d1;nifty_cmp_d3d1;euro_cmp_d3d1;sensex_cmp_d3d1;yen_cmp_d3d1;dxy_cmp_d3d1;xaud_cmp_d3d1;pounds_cmp_d3d1;wti_cmp_d3d1;szcomp_cmp_d3d1;brent_cmp_d3d1;cpo_cmp_d3d1;shcomp_cmp_d3d1;Tekanan
2315;-2.866637535;-3.209897864;-3.467381934;1.07553407;-3.249578158;-4.101956672;-0.058205391;-3.992610777;-5.118817186;-2.968096957;-3.714397079;-1.58987046;0.680902559;-3.169816141;1.826251627;-3.500099615;-0.248283509;-0.626685526;-2.392240684;0.446539954;2.09070409;-2.909193722;-3.192949235;0.096013518;-0.591017079;0.878009691;1.04748232;0.970581888;-2.513111727;-2.440140751;1.329223553;0.96034118;1.355775727;2.280044942;-2.346375908;2.083827256;0.37993663;-2.779467858;0.275926274;-2.462869362;-0.067308284;0.432862451;0.802624999;0.619133701;-1.23325516;0.886437282;-0.709161092;-2.286690011;-1.330911316;0
2316;-0.066616606;-0.380735632;0.722251303;0.278887227;-0.118022961;-0.033658169;1.18644776;-0.573735077;-1.603243799;0.532219529;-3.120057399;-0.034117407;-0.991896167;2.042288984;2.659044832;-0.114849108;0.623794966;1.964916993;-0.05707135;2.2869546;3.045773317;0.947734532;-1.88670094;2.319897949;1.704199857;3.291660674;2.715673932;2.640688697;-0.297173047;0.565918481;3.119266552;2.620701838;4.01593718;2.524737625;-0.466431499;4.516116926;0.153254222;2.788051243;-0.070118251;2.541674676;0.987697305;-0.090311336;1.431885533;-0.681853216;-0.623944848;2.575646188;0.534395843;0.428559043;1.06451575;0
2317;5.82497515;5.593358645;5.662080707;-1.093437232;5.354361473;7.941289108;3.223069064;5.478777217;4.925021889;6.392728874;3.197829779;6.450946633;-2.111743792;4.503337927;3.376048119;5.576372522;0.289676059;4.98210887;3.591617187;4.108966689;3.552535544;5.942798033;3.153340159;2.956369412;4.714418696;4.031148462;3.867471846;3.431783364;2.462761501;5.987311487;3.620357255;4.525738944;4.473725382;3.771724977;1.502980744;4.315616738;1.247416019;6.540495868;-0.834373089;6.403268847;1.501878949;-0.991803167;1.899534595;-1.074818832;3.149719885;2.920544935;3.930733479;1.752572607;3.345006992;0
2318;3.370667347;3.352558444;2.360614881;-1.084415501;3.002931565;4.638421364;2.65887601;3.595694143;2.600901157;3.907780599;3.509905079;5.120221992;-1.325432586;0.866156907;4.137738186;3.61622996;-0.101701633;3.474574346;2.095383212;3.836250971;3.790423122;2.575785862;2.130016882;3.200497438;3.293021112;3.736453609;3.794600961;2.982312049;0.816169537;4.581547935;3.651559351;3.555570554;3.638621447;4.677529764;0.265247154;3.830619699;2.47948541;2.976050196;-1.165815151;2.771138228;0.38897862;-1.244294241;1.316430707;-0.773564413;4.315105569;0.717273318;3.117840813;0.903249104;1.288292255;0
2319;-1.064263635;-0.700593092;2.552130218;0.395305665;-1.252284287;-2.356226578;2.119073609;2.356402361;-1.557360566;2.168185055;1.412879292;-0.153584761;0.179300888;1.4111372;1.538027081;2.395591891;-0.105137837;1.863143358;1.732622392;1.102375285;0.834712962;2.886600259;1.757317492;2.259613015;1.872820722;1.454098856;1.011220538;1.014354533;1.223070903;2.203838212;1.294939233;2.636491451;0.73568715;1.327686429;1.514050736;1.080124772;0.135173169;3.415239482;-0.025974022;3.364883638;0.071258226;-0.032625403;-0.137047856;0.642141083;3.176129294;0.497711571;3.727062781;4.29151072;0.086428379;0
2320;1.524342635;1.214772227;6.405114712;-0.373698922;1.850236145;-0.660531532;2.358985289;4.6697145;2.116890121;4.318385438;3.868526642;0.560719432;-0.311023492;4.582193857;2.383451098;4.770855457;-0.256189825;1.305039558;3.830211213;2.687835182;1.539073527;6.229255085;2.649246307;1.70227256;1.564814925;3.318660682;2.442429638;2.62626225;3.4003849;4.816891359;1.189979458;3.533430087;2.516290924;1.675280398;3.245016188;2.724478909;1.561242482;5.452610464;-0.458334647;5.691051035;-0.293278473;-0.342667744;1.28486026;-0.132745427;4.353592749;0.407617038;6.6390329;5.801453197;0.952015321;0
2321;0.698359295;0.703746619;3.06486367;-0.701094106;0.669163597;-0.965373228;2.329402685;2.556390894;3.401267748;2.779345854;3.718130462;0.995658094;-0.129956295;0.338010537;1.66996686;2.580300707;0.137271529;1.699771937;3.270466421;2.275639412;1.467785576;2.38337223;1.967448965;0.834101033;1.990665881;2.635254747;2.300697038;2.424702044;3.428444482;3.147945247;1.057343923;1.281859826;2.2852617;2.158298802;3.266141518;2.988989272;0.076343082;0.595837296;-0.731500012;0.827526969;-0.581753502;-0.933083848;1.484891999;-1.052040189;2.85836736;1.399010383;2.700926831;-0.660245131;3.31344643;0
2322;0.557348007;0.596088201;2.048256588;-0.256102257;0.349038762;-0.717220556;1.535158166;0.949308058;1.35738485;0.825058755;0.4955049;1.640059623;-1.649289499;0.44508529;1.718982137;1.040369664;0.105181337;0.382548869;0.30896571;1.84891963;2.162371177;1.608897571;0.443649981;2.381217135;0.74271319;2.076806645;2.033400476;1.830595661;1.299275677;1.471451304;2.460825057;2.159094763;2.651538544;2.88904795;0.764565553;2.982217724;0.749444894;1.274149948;0.663093464;1.270443489;1.266388913;-0.168790968;0.100805583;0.03990364;3.912155619;2.443187442;3.488201455;-1.549712891;3.532724642;0
2323;3.212689538;3.228840687;4.369681112;-0.924517142;3.431979255;2.996569231;0.600515748;2.217366291;3.176802633;1.725818077;0.639134002;3.505548368;-2.043256454;2.762326929;2.52816285;2.270205847;-1.09195709;0.505798374;1.198126335;2.159727206;2.569837746;3.838001273;-0.21598152;2.066645287;0.632023145;1.734574236;2.20533792;1.80280746;2.241785936;2.227596079;2.738510597;2.099492082;2.238049232;2.034408354;1.603156877;2.217595081;2.494914288;3.773575898;0.081337733;3.711877464;1.151096292;0.135982017;0.06578746;0.422512487;4.225163839;0.798380589;4.659097168;1.761977467;2.314852023;0
2324;2.714178876;2.768007004;3.062992636;-0.787121285;2.508414807;1.048543946;0.299175393;2.20305345;1.885812152;2.008973135;1.725636548;2.931958109;-0.933051459;0.853807597;0.423653795;2.116321851;-0.594027115;1.808140714;1.907931813;0.765350825;0.474944346;2.335127299;0.689398818;0.219648364;1.951784529;0.03289771;0.721136978;0.700643278;3.178893309;1.280203091;2.091122232;-1.857738006;0.594562381;-0.212954261;2.244518962;0.059762913;4.654973848;1.100967772;-0.689187064;1.021416352;0.282591368;-0.163882699;0.450143013;-0.015124707;1.849900545;1.566440636;2.352887394;0.161903138;3.167162067;0
2325;2.424407773;2.45559345;3.64419044;-0.41579104;2.084291763;0.148497794;1.467328382;2.935951506;2.790113826;3.314010266;1.64206807;3.804698479;-0.356626205;1.118293867;-0.019702069;3.031486591;-0.674804563;1.832827978;2.39995865;0.217546319;0.017393191;3.105131089;2.434719833;0.118224345;1.885868467;-0.967416633;0.069907982;-1.02571117;1.474564606;1.463849637;2.199723407;-2.189492043;-0.287222632;0.653153825;1.029531028;-1.130041144;3.339425605;-0.0402214;0.402694773;-0.35242811;-0.205608963;0.136413799;-1.468407402;-0.054284975;-1.23407739;2.923459027;-0.561697381;1.281801762;1.936366683;0
2326;0.462120403;0.611326102;-1.657562562;-0.095475438;0.476101645;0.425171182;0.68879551;-0.28972876;2.296658871;-0.34829761;-0.042624187;0.922676439;0.070302075;-0.535419938;-0.25940934;-0.378657405;-0.753481774;0.232242489;0.042823668;-0.986362802;-0.792837803;-0.61680906;0.92761719;0.333751748;-0.051395475;-0.224956395;-0.947168292;-0.780075812;0.327067147;-1.323946767;0.811926275;0.476210334;-0.136861186;-0.090197941;0.054820192;0.302042536;2.615152215;-1.278307143;1.198192031;-1.416473714;-0.325910541;1.334340238;-2.390193469;0.684610847;-7.27832438;-4.859574317;-5.983417131;1.774109548;-4.808120884;1
2327;3.717899171;2.975479805;-3.519991028;0.260314017;4.352848273;3.983421558;-1.000939245;-1.522044715;3.256738603;-1.020926549;0.539188027;1.74298139;-0.589646197;-0.017063468;0.63310551;-1.452512751;0.786634776;0.463017989;-0.734244929;0.787391908;0.61408047;-1.812049417;-1.658207947;3.01063499;0.423185078;3.154419629;1.150073316;2.277947465;0.820438203;-0.549168745;2.095329233;3.202142804;3.199738;0.370391246;0.762650292;3.605327769;-0.229842768;0.291426807;0.579009085;0.354412686;1.046490563;0.506408848;-0.403634377;-0.223357687;-0.45043833;-4.774214508;0.43398185;1.871713199;-3.433948374;0
2328;6.436062139;4.247948221;1.08303123;-0.325240675;6.878098327;5.419573869;0.976860693;1.939260596;4.417072091;2.742661431;2.227189578;5.186449906;0.096753;1.451161362;1.24192754;2.292233835;1.726239996;2.294864609;2.490178035;2.022113397;1.258123095;2.180226893;-0.114543843;2.758290706;2.467750996;1.880684222;1.989226717;1.392270257;2.314365606;2.566740165;1.838461066;2.777663745;1.436191044;0.561960732;2.155406883;1.250475357;-0.167642598;2.68192725;-1.429555017;3.445175434;-0.333701612;-1.671397257;2.441276962;-2.000236996;9.759962905;4.244236629;7.758399918;3.924806332;4.469189995;0
2329;2.740880868;1.64929542;3.02986478;-0.437314482;2.478803484;3.184074673;0.928969034;2.951197756;0.630590975;3.013257287;1.949766416;3.207332676;-0.117743237;3.200066152;1.423208283;2.917061524;2.071191865;1.664103927;2.876137824;2.847540179;1.468265201;2.85825605;0.31610408;0.55246026;1.734504404;1.302465966;2.527838434;1.110693378;1.884193913;3.830337072;0.269607485;1.797950824;0.659512905;1.183598376;2.194520928;1.229703117;2.697835353;3.074319182;-2.158525444;3.429838942;-0.346967902;-2.150749409;2.435342141;-2.622114846;6.830282431;5.162546267;4.898353644;4.918108814;4.23797892;0
2330;1.576190675;1.91204566;0.781083373;-0.716096736;1.615983104;2.998986902;0.414016359;0.963233083;0.756305392;1.367095968;0.539464496;1.184104826;-1.295559011;2.814516846;1.643229754;0.46343002;0.773914533;1.499837485;1.089856019;2.161616529;1.751017956;1.151390673;-1.672922575;-0.227061556;1.514928564;1.41657775;2.07575217;1.45234164;0.269805377;2.020868318;0.267314062;-0.315667939;1.063975047;1.769564921;0.906271964;1.549538102;3.261972501;1.004258198;-1.026881819;0.898337957;0.745543321;-0.707851661;1.27915017;-1.301934977;2.775403789;2.806884821;3.697694293;3.699148869;1.830471653;0
2331;-1.334995088;-1.087647643;-3.083528062;-0.172067508;-1.044406121;-0.580482587;0.807296111;-1.501874959;-0.280875212;-1.412528667;-0.374227161;-2.89620132;0.091611346;-0.31790356;0.038558065;-1.867371664;0.165143354;0.008545788;-1.144221194;-0.372147159;0.150932068;-1.609855069;-3.023107764;-1.043623474;0.118041078;-0.655616566;-0.353218542;-0.753087971;-0.951607326;-1.080180319;-1.832863388;-2.305426088;-1.08951431;-0.802305278;-0.764597352;-1.491791685;-0.000589694;-0.354510905;0.081138861;-0.21274154;-0.32108814;-0.158960358;0.601388294;-0.285146001;0.576752596;0.23346604;2.605739453;1.119492159;-0.919479509;1
2332;-0.100422515;0.000900148;-1.27525242;0.32892549;0.143418092;-0.850569311;0.421668481;-0.591422311;1.527265928;-0.590070162;-0.095809614;-0.293188607;-0.09538106;1.268190144;-0.655535675;-0.682862192;-0.775074249;0.4373678;-0.455680556;-0.764430437;-0.9066655;0.573267712;-1.402953178;0.540543699;0.470091264;-0.003787255;-0.776340311;0.404945994;0.198619874;-0.575820513;-0.944529598;-0.522015528;-0.251611253;-1.860917029;0.013453364;-0.938737042;-1.647183994;-1.969146256;0.300630643;-1.996189648;0.207089422;0.334541821;-0.305563344;0.808824649;0.774143618;-2.06175923;0.562531253;0.252632047;-3.458619371;0
2333;2.256467397;1.598867397;-3.162535875;0.0347412;2.52261167;0.040456233;0.303231439;-0.888402146;1.12490446;-0.666376339;0.995869656;1.564878738;-2.450800247;0.470712898;1.068572773;-1.033717167;-1.476096857;0.807650096;-0.908696468;0.023027438;0.7368403;-0.563761197;-0.029392088;1.916973364;0.646594885;1.709552762;0.085830458;1.856838967;1.402876136;-0.147503551;2.210841961;2.135557454;2.370471024;0.335910118;0.765645751;2.009649847;-0.142443939;-4.5299472;1.515557339;-4.673349055;2.751434091;1.82941591;-0.992053992;1.812471394;-1.303250142;-5.076365893;-2.546775488;0.333631535;-4.808892908;0
2334;2.102562119;1.377554818;-1.355781278;0.023262127;2.480474551;0.803452172;0.253438527;-0.72629186;0.397356039;-0.846861442;0.764644352;-0.083368558;-1.480263011;-0.931013067;1.000663777;-0.62812997;-1.747603614;-0.430831501;-0.774363713;-0.001195598;0.897796975;0.18234119;0.315366583;0.778960202;-0.425776504;0.775781753;-0.006281016;0.60581797;1.372378935;-0.075828826;1.323347778;1.043133416;1.204026131;0.88876457;1.314418486;0.918541586;0.440971224;-3.120375626;1.429361719;-3.337988884;1.65878581;1.560969113;-1.683454772;1.912584397;-1.83422946;-3.004470226;-1.793297692;3.394410582;-3.170761151;1
2335;2.502102299;2.320682726;3.259606133;0.288052609;2.466518397;4.160080583;0.083450239;0.829724366;2.925462995;0.603304887;0.159235786;2.211837825;1.921137994;-0.045964634;-1.370467293;1.137917845;-0.977348022;0.717977182;1.773887656;-1.288450688;-1.561539437;3.404639463;-0.002947984;-1.217131059;0.571894163;-1.837714663;-1.274239239;-1.254287935;1.654818328;-1.085022434;-1.073057283;-3.015051349;-2.045397603;-1.456685984;1.711623383;-3.247658024;2.868809302;-0.280197625;0.164263236;-0.658903904;-1.555906252;0.169715792;-0.870190655;1.20678594;-2.167702903;1.254496261;-1.530391547;5.094861495;-0.048484581;1
2336;-2.457986913;-1.972810161;-2.117823719;0.740619438;-2.907051925;-0.159463119;-0.506038606;-1.751447646;-1.268587478;-1.023551182;-0.527507218;-0.508708958;1.63230587;-0.00198743;0.399892549;-1.526684729;0.635277074;0.822052521;-0.495016907;-0.34135104;-0.111938392;-2.293867209;0.358641498;-0.77797284;0.842218603;0.06073281;-0.123040526;-0.047675622;-0.797323573;-1.811780493;0.168567054;-0.668587438;-0.173363807;0.346155561;-1.084603283;-1.154608492;-0.618941666;0.397799933;-0.506682839;-0.04279997;-1.084457352;-0.495709231;0.082644499;0.000133635;-0.556687207;-3.718743212;-0.693702088;2.354375223;-4.091202845;0
2337;-0.402995594;-0.338952127;-0.877402064;0.312619303;-0.730498972;-1.579081887;-0.072252612;-0.00130881;1.073808682;0.99463608;-0.902982896;0.730676047;0.638913025;1.909356805;1.70658281;-0.123077218;0.858506696;2.385896157;0.614584448;1.855086816;1.82182369;-0.871471611;1.8764334;0.745050231;2.358969381;1.826272099;2.074080566;1.81664135;-0.670110333;1.210659602;1.968686623;2.748954502;2.114171049;2.119462132;-0.641438321;2.135938256;-0.103095052;2.820016955;-0.927909714;2.929904846;-0.481226559;-0.752370279;0.807092717;-0.575151098;1.528624854;-3.571135902;1.416129961;0.825159898;-3.783518322;0
2338;1.727885808;1.679802088;2.043443396;-0.519074075;1.832304374;0.475196648;0.606593204;2.229835766;3.66552932;2.397133777;1.637755173;1.827260746;0.906147825;0.14511261;-0.374542997;2.051379871;0.218908054;2.784774171;2.82993297;0.571983458;-0.3250498;2.34530063;2.346487906;0.407886957;2.828462224;-0.386193408;0.391340318;-0.207873922;1.382693698;1.614966939;-0.263501953;-0.008677779;-0.698204845;-0.650275882;1.377340063;-0.902018572;0.777964585;2.689747126;-0.049424138;2.583274391;-1.09827188;0.075056768;0.226660779;-0.33477521;-3.701725154;-2.679224303;-0.754160655;0.153497724;-2.078445103;0
2339;-3.164421591;-2.865933661;-3.88725097;0.141708123;-3.297098939;-4.019980482;-1.752489927;-3.27788061;-1.754371308;-3.180406933;-0.928915032;-2.720700058;1.139384349;-2.294389842;-1.995373738;-3.239946184;0.203594402;-1.305988255;-2.327210076;-2.547106518;-2.397209376;-2.650324715;-3.589509214;-0.459484835;-1.168326913;-2.157933903;-2.490786816;-1.472966753;-2.265504318;-3.434644891;-3.071589061;-1.829462373;-2.894031526;-2.507482605;-1.855559028;-2.700546814;-4.36613503;-3.27874976;0.937824536;-2.993495471;-0.74227541;0.515096979;-1.567325512;0.17363254;-2.03859968;-8.601468341;-1.463849961;-3.869270885;-7.227507573;0
2340;-5.121824731;-5.135788731;-5.324495093;1.292702568;-5.032126851;-4.250468464;-2.676351394;-4.642345411;-6.778990663;-4.214628653;-2.838864687;-5.987400443;2.346431477;-3.448472693;-0.538631704;-4.587135802;1.212619804;-1.926178241;-3.384799713;-1.36957111;-0.729448598;-4.633222436;-4.079000053;-0.113206251;-1.733909362;-1.208114742;-1.313023006;-0.557931603;-3.825078355;-3.494087484;-1.807129314;-1.020803714;-1.752443291;-0.968827526;-3.227680891;-1.474260549;-2.981607785;-4.070868317;-0.003596679;-3.972893821;-0.907977764;-0.421243392;-0.739823671;0.25821877;7.360618455;-9.938042173;2.926126342;-6.695002094;-8.577592344;0
2341;-0.657548591;-0.546765791;0.685217257;0.84600383;-0.675518151;1.377464149;-0.075497006;0.290135205;-1.779327226;0.491015844;1.664589506;-0.937859856;1.118617653;0.187778272;1.51616849;0.547678387;0.163897202;-0.070578018;0.840765388;1.505814868;1.723671942;0.104440579;-0.991025537;1.21510002;0.174513045;1.662552914;1.767599239;1.495853436;0.952281527;1.344761856;1.678779941;1.675598977;1.145323261;1.645211573;1.050855021;1.098008198;-0.308014104;-0.157908632;-0.724854119;-0.160377353;-0.436078661;-0.653483687;0.170108886;0.327585125;4.871552484;-1.283272279;1.35230602;-3.352705808;-0.070822407;1
2342;2.699820816;2.641078653;1.742655521;-0.536589111;2.273652446;4.643895228;0.710498268;1.397499156;3.725709508;0.797842896;2.266236204;4.459954476;-0.775438154;1.962724752;2.54399322;1.623098069;-0.788566206;-1.985823855;0.144394507;2.936903672;2.956642907;1.215725679;-1.851021746;2.626704828;-1.816438176;4.794940322;2.801359327;3.562138747;0.275577915;2.714520168;4.411002502;5.302991228;4.561968641;2.535251954;0.43440382;4.30346703;-0.029378156;3.074099074;-0.714673985;2.913986204;0.280160194;-0.468916636;1.281396308;-0.010621003;1.937422499;6.375523968;-0.571633038;1.921015744;6.276826933;0
2343;2.560439913;2.264445586;1.691007713;-0.52200817;2.006510145;4.19425093;0.884712194;2.555653094;2.626055153;2.469928861;2.352891533;5.357285952;-0.764403408;1.807653207;1.62957849;2.16126491;-0.950689342;1.136547532;1.53911061;2.442947439;1.882896586;1.097904764;1.731080616;2.755085378;1.027847867;3.999649704;2.194956727;2.9408073;1.947256971;2.93267141;3.881954334;4.091410586;4.237806597;1.605057807;1.307557622;3.87507906;5.026076311;4.298421382;-0.457413408;4.154108384;0.225377287;-0.249600088;-0.039082826;0.628543517;2.512122221;4.490703942;1.288850094;3.914327886;2.816104396;1
2344;2.379660796;2.060689354;1.527863942;0.032571959;1.901105233;1.300486458;0.681001574;1.852502238;2.101516387;2.154456022;1.346171766;4.010580544;-0.079239208;1.711508138;0.321384453;1.698569534;-1.306037803;2.672654602;2.160858655;1.024057323;0.025377054;1.101866606;2.224164622;0.924115823;2.497293619;1.879133087;0.969845877;1.388015158;2.641547321;1.417284828;2.45656928;0.271833016;1.865030529;0.306599202;1.853162378;1.74218193;-0.150137383;2.740585778;0.196797817;3.008969341;-0.196599444;0.289975273;-0.929019919;0.923533639;-2.43579052;-0.418296291;-3.145730249;2.463272866;-1.490410892;0
2345;0.182869424;-0.040824724;-0.300476411;0.769531831;0.390637202;0.30519463;-0.19752295;-0.623492981;0.71227015;-0.825870682;0.127768617;-0.053391938;0.523686873;0.89216499;0.197524245;-0.586196627;-0.802575034;0.737925026;0.004117777;-0.174755265;0.202326321;-0.36478006;-1.810299245;-0.393028282;0.669871835;0.566802293;-0.12717096;-0.159202129;0.477215991;-0.962723564;0.613810861;-2.158088066;0.411842676;0.317319759;0.478180901;-0.042309122;0.087713158;0.92519855;0.455321119;0.93022706;-0.226398865;0.518490163;0.352307637;1.034643519;-4.064480628;0.385373209;-3.554597518;0.617022498;-0.908822646;1
2346;-0.977965966;-1.161590845;-0.770404461;1.311182574;-0.87876892;0.031176548;0.503321032;-0.916709807;-1.31540035;-0.576102042;-0.194493112;-1.806586762;2.439051137;-0.441693777;0.517305023;-0.750594203;1.081080883;0.978354505;0.057010715;-0.569350022;0.278825071;-0.849270979;-1.795493104;-0.452851324;0.895872779;-0.919194177;-0.417083159;-1.058715888;-0.257925096;-1.565202294;-0.615518991;-1.593899478;-0.780139954;0.09799957;-0.011728741;-1.569126324;0.744467203;0.67535365;-0.313029287;0.504614021;-0.707269568;-0.317596631;0.533422203;0.382117572;0.65355179;3.055268866;0.904777796;-0.023225687;1.032701325;0
2347;0.279930332;-0.397171285;-1.859493711;-0.179771145;0.523892305;1.188318843;0.081988533;-0.174325235;-1.722345183;0.563507798;-0.529950074;-1.315000645;1.261447262;-0.233213592;0.072423676;-0.409168752;0.844948835;0.85998905;0.317355733;0.775532089;0.039526373;-1.778356358;1.339294526;0.533025997;0.70321746;0.822610705;0.730391594;0.269185477;-1.055696136;-0.007111989;0.624481396;1.837812763;0.555456585;0.358819515;-0.510256877;-0.099905728;0.559667222;1.202890781;-0.342219146;0.853489836;-0.76200098;-0.475124978;1.108054415;-0.144181586;1.926473431;-2.928755757;1.432197528;-0.356421812;-3.503805862;0
